text	label
Pakistan recorded 5,834  coronavirus  cases in a single day on June 10.    In March, Italy was recording over 6,000 cases in a day.    nytimes.com/interactive/20 20/world/europe/italy-coronavirus-cases.html#cases   … 	1
A report has suggested today that half of  coronavirus  deaths could have been prevented had we locked down earlier. The Scottish Government are now suggesting they were prevented from locking down earlier. This is rewriting of history to avoid accountability. A thread... 1/	1
New Zealand's Prime Minister Jacinda Ardern says she's confident the country has halted the spread of the  coronavirus  after the last known infected person in the country recovered. It has been 17 days since the last new case was reported there.    	1
JUST IN: The number of worldwide  coronavirus  cases passes 7 million  Download BeHale App for more    Link:       #COVID19  #Covid_19  #coronavirus  #CoronaVirusUpdates  #BeHaleApp 	1
Fired Florida scientist builds #RepublicansVirus  site showing far more cases than state reports   scientist-builds-coronavirus-190533868.html   …	1
The  coronavirus  is worse than ever in Alabama. ADPH shows 848 new cases since yesterday, the most in a day since the start of the pandemic. It also pushes the 7-day average of new daily cases to an all-time high of nearly 530 (the first time it's been over 500).  	1
The world has seen more than 7.4 million reported cases of the  coronavirus  as of Thursday afternoon. At least 417,700 people have died.   In many places, the virus has only now arrived, with ever-increasing numbers of cases and deaths.    	1
Corona virus  cases in India recorded more than 11,000  in last 24 hours for the very first time and it is the highest record till now. In the mean time our state govt. want to take exam. Is it necessary or luxury?? #BengalAgainstExam  @MamataOfficial  @itsofficial	1
A cluster of 112  coronavirus  infections and one death has been traced to a church in the German port city of Bremerhaven.     	1
I worry that the recognition we gave to passing 100,000 Americans killed by  coronavirus  also marked the end of many people's continuing concern about the pandemic.  13,000+ have died just since that moment.   This isn't done. We can't just stick our heads in the sand.	1
We have just passed another grim milestone: 116,527 Americans have died from the  coronavirus , more than were lost in WW I.  Sadly, we seem to have normalized death. There was much ballyhoo when we passed 9/11, the Korean and then Vietnam War.  We are tragically becoming numb. 	1
2) “We analyzed 3,184 cases of  coronavirus  disease in Japan and identified 61 case-clusters in healthcare facilities, restaurants and bars, workplaces, and music events.”     These appears to be the main hot spots - especially young people hotspots.	1
 117,527 Americans dead from the  coronavirus .     117,527 Americans dead from the  coronavirus .     117,527 Americans dead from the  coronavirus .     Black Americans are 12.4% of the total population but compose 24.3% of deaths.    #BlackLivesMatter	1
Good for her. Good for us.  Good for the truth!  I hope the media covers this. It's a great story.  Fired Florida scientist builds  coronavirus  site showing far more cases than state reports   scientist-builds-coronavirus-190533868.html   …	1
NEW: The U.S. has now surpassed 2 million confirmed  coronavirus  cases. New infections are rising in at least 20 states, even as restrictions on daily life continue to ease.    	1
LRH Peshawar starts virtual meetings of  Coronavirus  patients with their families. An old man on a live video with his son.  Other hospitals must also initiate such steps.  	1
When we pass 200,000  coronavirus  deaths, will anyone even notice?	1
The US can expect that another 100,000 people will die from #coronavirus  by September, Dr. Ashish Jha, director of the Harvard Global Health Institute #COVID19	1
George Floyd death: Protests 'undoubtedly risk' increasing  coronavirus  cases, Matt Hancock says   loyd-death-protests-undoubtedly-risk-increasing-coronavirus-cases-matt-hancock-says-12002125   …    more demos thousands more dead end of racism fucking idiots wake up plebs of  britain	1
New Zealand Prime Minister Jacinda Ardern has announced that almost all  coronavirus  restrictions in the country will be lifted tomorrow, after it reported no active cases.    	1
New Zealand, which has had no active  coronavirus  cases in three weeks and only 22 deaths in total, welcomed back sports with fans.  ( : @southernscoop ) 	1
This is a tragedy we knew was coming. “Nearly 2,000 people in and around Leticia are sick with COVID-19. About 70 have died. That might not sound like a colossal death toll at first. This amounts to the highest per-capita death rate in all of Colombia”  npr.org/2020/06/12/873 091962/coronavirus-hits-indigenous-groups-in-colombian-amazon-on-brazilian-border   …	1
Kudlow to @jaketapper : “Hospitalizations may be going up but that’s because elected procedures are now permitted.”   Texas has reported the number of those hospitalized with  Coronavirus  is at an all-time high. Arizona warned that its ICU’s are filling up with COVID-19 cases.	1
For the first time since  coronavirus  outbreak, number of recovered patients exceeded the number of active cases.  	1
Dozens of  coronavirus  patients found dead at home undetected for two weeks   independent.co.uk/news/health/co ronavirus-uk-patients-dead-two-weeks-home-loneliness-epidemic-a9554261.html?utm_medium=Social&utm_source=Twitter#Echobox=1591618983   …	1
Figures from NHS England of people whose death certificate shows death from ONLY  coronavirus .  0-19: 3 20-39: 32 40-59: 244 60-79: 538 80+: 448  Total: 1265	1
As South Asia  coronavirus  cases grow, India and China make rival aid offers to Saarc & IOR. Nepal declines medical teams from New Delhi and Beijing, Bangladesh invites Chinese doctors team, declines Indian military medical team offer. Reporting @the_hindu  thehindu.com/news/national/aid-offers-from-india-china-galore/article31828030.ece   …	1
Reported US  coronavirus  deaths:  Mar. 13: 49 deaths Apr. 13: 23,649 deaths May 13: 84,118 deaths Jun. 13: 115,402 deaths	1
Brazil stops publishing  coronavirus  death total   tional/americas/501512-brazil-stops-publishing-coronavirus-death-total#.XtzjBsEjGrY.twitter   …	1
JUST IN: There are now 28,296 cases of  coronavirus  in Arizona and 1,070 deaths.	1
Are you counting  Coronavirus  deaths? 300,000 is a little high, but we're on pace thanks to Trump ignoring it.	1
Over 700  Coronavirus  deaths have been recorded since Monday alone. I fear the approach of our government is going to lead to many many more needless deaths.	1
NBC News: the last White House task force or CDC expert public news conference on the  coronavirus  was on April 27, 48 days ago - even as cases surge in more than a dozen states.	1
Coronavirus : Hard-hit Brazil removes data amid rising death toll | More here:      #CitiNewsroom	1
# coronavirus  Yesterday, some things were being given more ashes. But  coronavirus  infection has not decreased. At present its number stands at an average of 9932 people every 3 days.  	1
They must thank our Security Forces, as they all will now be protected from  Corona Virus  for ever. Hadn't Indian Security Forces neutralized the Terrorists, they would have certainly died of  Corona Virus  in Pakistan, losing such privileges !	1
New Zealand goes 20 days with no new  coronavirus  cases     	1
Nursing homes have proven to be some of the most vulnerable places for spreading the novel  coronavirus , yet some states across the country are providing perverse incentives for bad nursing homes to take COVID-19 patients.   dailywire.com/news/some-stat es-providing-perverse-incentives-to-encourage-nursing-homes-to-take-more-covid-19-patients   …	1
Yesterday, the U.S. surpassed 2 million  coronavirus  cases — and the virus is still killing nearly 1,000 Americans per day. It’s heartbreaking.   This pandemic is not behind us and we need to stay vigilant in making sure our communities are prepared.	1
BREAKING: There are now over 113,000 American deaths from  coronavirus  and over 2 million cases. Trump is the biggest failure and fraud ever. This is on him.	1
ALERT: Trump to speak at West Point graduation despite Cuomo’s  coronavirus  orders, infections on campus - Global Pandemic News | #Coronavirus  #COVID19  #Protests  -   speak-at-west-point-graduation-despite-cuomoscoronavirus-orders-infections-on-campus/  …	1
Nearly every country has the  coronavirus , as this map shows, and many are continuing to experience a rising number of cases each day.  There are emerging hot spots in Latin America, Africa, Asia and the Middle East.     	1
"New Zealand Prime Minister Jacinda Ardern says she did ""a little dance"" after she announced there were no active cases of  coronavirus  in the country     "	1
Remember when it used to matter how many Americans were dying from the  coronavirus ? There’s so much shit swirling around Trump it’s easy to get distracted... but the American death toll is 115,000 souls. And counting...	1
Pakistan crosses 100,000  Coronavirus  cases. Landmark achievement	1
The Miami Herald has not yet apologized for its paid columnist hoping that Trump supporters die of  coronavirus .   l/status/1270372951314124800   …	1
EVER SINCE ANTHONY WEINER'S LAPTOP GOT CONFINSCATED AND SEARCHED WE'VE HAD  CORONAVIRUS , MURDER HORNETS, AND NOW THE PROTESTS. DISTRACTIONS FROM HILLARY CLINTON'S PEDO RING AND CHILD TRAFFICKING PLANS. ALMOST ALL OF THE 12 FBI AGENTS THAT SAW THE LAPTOP HAVE DIED.  	1
It's learning disability week this week #LD2020  and I only have one thing to say : since the outbreak of the  corona virus  pandemic there has been a 134% rise in deaths of learning disabled people. No MP will have my confidence that they care, unless they highlight that this week.	1
Many countries worldwide are reopening, even as the number of reported cases continues to rise.   It is widely expected that this trend will continue, especially in the Southern Hemisphere as winter sets in.   	1
There are people who feel that if not controlled, the population of Nigeria may spill over, therefore,  there is a need to keep quiet and watch nigerians die. If HIV did not kill them,  Coronavirus ,  or Terrorist attacks will. @MaziNnamdiKanu  | 10.06.2020	1
Junmyeon completes his basic training on June 11th. Due to the new outbreak of  coronavirus  cases, there will be no graduation ceremony. On Thursday, the trainees will go straight home and start their service. #SUHO  @weareoneEXO 	1
""" coronavirus  probably coming back."" The first wave never ended, we acclimated to 1,000 deaths a day and don't talk about it, and the entire social contract has been called off between the government and the governed. Six months left in 2020."	1
"Unreal.  ""There is ample reason to tie the latest surge of infections to relatively early reopenings...Most of the 10 hardest-hit states that have seen rising case levels started reopening on or before May 8,"" NYT reports.  Exactly what experts predicted.  nytimes.com/2020/06/14/us/coronavirus-united-states.html?action=click&module=Top%20Stories&pgtype=Homepage   …"	1
.@GOPChairwoman  announces Jacksonville will host the RNC Convention.   Today Florida saw the biggest one-day increase of #coronavirus  cases to date, with an addition of nearly 1700.     cbsnews.com/news/trumps-co nvention-speech-will-take-place-in-jacksonville-florida-rnc-declares/  …	1
Madhya Pradesh: One Aslam, who ‘healed’ people by kissing their hands dies of  coronavirus , infects 19 others    opindia.com/2020/06/madhya -pradesh-aslam-healed-people-kissing-hands-dies-coronavirus-19-others-infected/  …	1
# CoronaVirusUpdates  2020-6-10 23:59 UTC Total #COVID19  Deaths Chart (1)  USA: 115.130 (+982)  UK: 41.128 (+245)  Brazil: 39.797 (+1.300)  Italy: 34.114 (+71)  France: 29.319 (+23)  Spain: 27.136 (+0)  Mexico: 14.649 (+596) 	1
Thailand ends curfew, marks 21 days with no local  coronavirus  cases #jakpost   	1
Good news!  @WHO  says asymptomatic spread of COVID is rare. I agree and it makes sense  Each cough may emit ~3000 and sneeze ~40,000 droplets from a symptomatic patient. This risk is much less with asymptomatic.   Science still evolving though  cnbc.com/2020/06/08/asy mptomatic-coronavirus-patients-arent-spreading-new-infections-who-says.html   …	1
Kansas GOP leadership just successfully blocked Medicaid expansion for another legislative session — in the middle of a pandemic and economic crisis. That’s so deeply irresponsible. #KSSen  #KSLeg  latimes.com/politics/story/2020-05-25/california-and-texas-decade-obamacare-two-visions   …	2
Productive meeting of the @WhiteHouse   Coronavirus  Task Force today. We remain focused on Opening Up America Again and ensuring that all states have the resources they need.	2
Prioritizing churches for opening is interesting, and probably reflects the Premier's base more than the science.  Superspreader events linked to houses of worship have been notable in the history of COVID-19.  wsj.com/articles/why-a -south-korean-church-was-the-perfect-petri-dish-for-coronavirus-11583082110   …	2
Trump’s mishandling of #COVID19  and his senseless economic policies led us into a recession and brought an end to the longest economic expansion in American history. This is his legacy.   	2
Happy Opening Day!  CWS Champs 2020:  Coronavirus   	2
Iran is struggling to maintain its influence over Iraqi militias since the killing of a top Iranian general and top militia leader in a U.S. drone strike. Iran's economy is being hammered by the combination of U.S. sanctions and the  coronavirus  pandemic.    	2
The  coronavirus  crisis won't give Boris Johnson an alibi for a calamitous Brexit. Failure to strike an agreement with the EU will inflict a terrible double whammy on the economy.   theguardian.com/commentisfree/2020/jun/07/the-coronavirus-crisis-wont-give-boris-johnson-an-alibi-for-a-calamitous-brexit   …	2
Coronavirus  is affecting old and young equally. The only way to defeat it is to work as a Nation. Follow SOPs & precautionary measures devised by the government   #ITrustPMImranKhan 	2
I actually think 2020 offers a unique opportunity for change. The Australian bushfires should change the conversation on the environment,  Coronavirus  should change the conversation on economic inequality and George Floyd should change the conversation on racial inequality.	2
"We need to move on from the ""people were allowed to protest the  coronavirus  because they were white"" narrative. They were not all white, some were arrested, they didn't loot or burn anything, and it is their legal right to open carry. These two photo definitely aren't different.  "	2
"This dog groomer is working hard to keep New York City dogs clean and healthy by offering free services to ""pet parents"" financially impacted by the  coronavirus  pandemic    "	2
80% of US voters believe things are out of control in the country, with majorities concerned about the  coronavirus , the economy and President Trump’s ability to unite the nation, according to latest NBC News/WSJ poll.    	2
Are they literally f****** kidding!?! Shut down Nations, demolish economies, lock people inside their homes, strip their sanity and freedom only now to state ASYMPTOMATIC SPREAD IS 'EXTREMELY RARE'! But don't worry no one will protest over this! #Scamdemic  cnbc.com/amp/2020/06/08/asymptomatic-coronavirus-patients-arent-spreading-new-infections-who-says.html?__twitter_impression=true   …	2
Pence's Chief of Staff Marc Short violated conflict of interest law by holding stock in companies that are directly affected by the  coronavirus . The Office of Government Ethics (OGE) is responsible for issuing Executive Branch employees Certificates of Divestiture. All Mobsters!	2
'Smart cities' technologies have grown in popularity during the  coronavirus  crisis, and are now being touted as tools of economic recovery – but they will also deepen the power of surveillance over our lives.   cities-surveilled-citizens   …	2
So much respect to @MarcusRashford  for all the work he has done for charities and children during the #coronavirus  pandemic.  A brilliant young man.    	2
"""Florida’s former top  coronavirus  data scientist has launched a website showing far more COVID-19 information than she said the state allowed her to report as an employee...""   palmbeachpost.com/news/20200611/fired-scientist-rebekah-jones-builds-coronavirus-dashboard-to-rival-floridarsquos   …"	2
There’s a new program helping women find work during the  coronavirus  pandemic.@canva ,#coronavirus ,#datacom     	2
It’s our collective responsibility to protect migrants’ health, especially during the #COVID19  crisis.  @UNMigration  works to ensure migrants everywhere are included in the #coronavirus  responses & their basic rights are protected.   iom.int/covid19   	2
The good news is the  Coronavirus  can be almost entirely contained with a national strategy. Vietnam, Czech Republic, New Zealand, Italy, Germany, S Korea, Hong Kong have all showed coordinated strategy works. 16/	2
Let us know what makes @realDonaldTrump  such a #WeakPresident  and remember to use #WeakPresident .   We’ll start.   Like his businesses, he ran the booming Obama/Biden economy into the ground, even before  coronavirus  lockdowns hit. The country’s recession began in February.	2
If the Government opens up the country now there are risks. But if doesn't open up there is a certainty. Britain as we know it will cease to exist. GDP falls of 20% in a month represent an existential threat to the UK.  Coronavirus  - for all the paint it has brought - does not.	2
“If we make cuts to higher education now, if we undermine public higher [education] as a driver of economic opportunity, we will hurt the economy 5, 10, 15 years out,” says former Secretary of Education John King about the economic impacts of  coronavirus .     	2
People don’t just burn down a Wendy’s like this out of normal anger and frustration. We have reached a boiling point in our country when it comes to racial and economic injustice. The  coronavirus  shutdown and the uncertainty for our future is the perfect formula for a revolution.	2
New Zealand lifts all social and economic restrictions except border controls after declaring it is free of the  coronavirus , one of the first countries in the world to return to pre-pandemic normality      1/3 	2
So, according to the WSJ, the recession actually began before  coronavirus  stay at home orders.  This recession was caused by Trump economic policy failures.   2015944181825538   …	2
16/The protests are vital.  The may change the politics, economics and texture of the nation.  The  coronavirus  can change the politics, economics and texture of the nation, too — while doing a lot of damage.  #	2
"This should make every person in the world MAD as hell reading this   Esp. those of us who've been locked down in our homes & forced out of businesses for mnths. Or arrested for ""defying CoVid Lockdown orders.""  This letter is the Elite OPENLY MOCKING us.   "	2
The Fed said if economic activity remained weak due to virus-related disruptions more businesses could fail, leading more temporary layoffs to become permanent   	2
A housing apocalypse is coming.  A tsunami of renter evictions will happen unless we get seriously organized.  Working people's homeownership was destroyed after Great Recession, especially sharply for black & Latinx. That homeownership never recovered.  cnbc.com/amp/2020/06/10/how-to-prevent-the-coming-coronavirus-tsunami-of-evictions.html?__twitter_impression=true   …	2
# ஆரோக்யம்போச்சுன்னாவாழ்க்கையேபோச்சு   @rajinikanth  appreciates his fans for their work in extending relief to needy during #coronavirus  outbreak. Urges them to take care of their families, wear #mask  and follow #SocialDistancing  . 	2
Despite the   , last week almost 1 million people across Greater Manchester chose to ride to work – a 12% increase! Could you reimagine your commute and free up a seat on public transport for someone who needs it more?   cling-walking   …  #SafeStreetsSaveLives  #SafeGM	2
Remember: Steve Mnuchin is refusing to disclose which companies received more than $500 billion in taxpayer funds. Americans deserve to know whether this administration is serving working families, or just enriching corporate execs and wealthy friends.  washingtonpost.com/business/2020/06/11/trump-administration-wont-say-who-got-511-billion-taxpayer-backed-coronavirus-loans/  …	2
Researchers say more targeted approaches to  coronavirus  shutdowns — in New York and elsewhere — might have protected public health with less economic pain    	2
"If we want to build back better after the crisis, let's not head blindly back to ""business as usual"". Let's restructure our entire economy around delivering wellbeing for all     climatechangenews.com/2020/06/08/cor onavirus-shows-need-economy-designed-wellbeing/  …  @ClimateHome  @librand3  @BuildBckBetter"	2
“I shouldn’t be forced to not take pay or use my vacation, or take the chance of losing my life.”  Workers in our meatpacking plants are essential. And NO ONE should have to choose between losing their job or going to work sick. #IASen  usatoday.com/story/news/inv estigations/2020/06/06/meatpacking-plants-cant-shake-covid-19-cases-despite-trump-order/3137400001/  …	2
Last night at Kid Rock’s Big Honky Tonk and Rock n’ Roll Steakhouse in Nashville, TN. Nashville is in phase 2, allowing restaurants and retail stores to open at 75 percent capacity, while bars remain closed. How is this even legal? #COVID  #coronavirus   	2
Hillary Clinton questions how 'anybody with a beating heart and a working mind' can still support Trump after disastrous  coronavirus  and protest response   independent.co.uk/news/world/ame ricas/us-politics/hillary-clinton-trump-coronavirus-george-floyd-protests-a9553516.html?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1591562270   …	2
BREAKING: The U.K. economy shrinks a record 20.4% in April, as the country's  coronavirus  lockdown hit businesses and workers     	2
# PakArmyWillSurpriseYou   During the interview, Maj. Gen. Babar Iftikhar said that India has faced great embarrassment on various fronts, with it struggling against  coronavirus  spreading rapidly and the economy also feeling its effects. @Ra_Ni15	2
Coronavirus  has shown most of us can work from home. My last meeting on Friday was with a team in Poland. I was at home in Brum. #HS2  was a huge waste of time, money and massive damage to the environment before. Now, it's even more ludicrously pointless & useless to most    …	2
"Journal of the American Med. Assoc., April 17, 2020, ""Masks and  Coronavirus  Disease"": ""Unless you are sick, a health care worker, or caring for someone who has COVID-19, medical masks (including surgical face masks and N95s) are not recommended.""  #WHO : Asymptomatic transfer RARE "	2
Psycho terrorist attack? She dealt with it. Volcanic Eruption? She dealt with it.  Corona Virus ? You guessed it, she dealt with it.  New Zealand is officially corona free and that too with a strong AF economy! BTW, She did all this while raising a newborn too. #jacindaardern 	2
" Safari parks and drive-in cinemas can open from Monday, as well as zoos ""provided visitor numbers are managed"", the Prime Minister has announced  All the latest   telegraph.co.uk/global-health/science-and-disease/coronavirus-news-shops-schools-uk-deaths-lockdown-update/  …"	2
We are now learning  coronavirus  supposedly doesn’t spread on surfaces and isn’t easily communicated by asymptotic carriers. It’s time to start asking if the controlled demolition of the economy was an accident.	2
‘The scientists were trying to be as sensitive to economic issues on #COVID19  as they were to health issues. That’s a dangerous place to be because it compromises the ability of the advisory group to protect health.’  theguardian.com/politics/2020/jun/14/the-lancets-editor-the-uk-response-to-coronavirus-is-the-greatest-science-policy-failure-for-a-generation   …	2
Sir, @DrRPNishank  @myogiadityanath . we all are suffering with this pandamic situation right now. In this time we suffered from both  corona virus  as well as econimic crises. And there are AKTU colleges demanding college fees in limited time. sir please help us to postponed this.!   7/status/1272489663924596736   …	2
Our economic situation has been deteriorating since much before the  coronavirus  and the lockdown made it even worse. Our GDP hit a 11 yrs low even before the  Coronavirus  Unemployment has been at an all-time high. From 8.75% in March 2020 to 23.48% in May 2020 #NirmalaTaiMandiLai 	2
COVID has disproportionately affected low income communities & communities of color.   As rent protections begin expiring, we face a possible surge in evictions. This endangers public health & could create lasting economic damage.  cnbc.com/2020/06/10/how -to-prevent-the-coming-coronavirus-tsunami-of-evictions.html?__source=twitter%7Cmain   …	2
If New Yorkers can find masks, make their own, or use bandanas/other coverings to make it work, so can our NYPD officers.  d-blows-off-concerns-over-cops-ditching-coronavirus-masks/  …	2
4. Who would be better on these issues...?  Getting people back to work: Trump 48%, Biden 35%  On economy: Trump 48%, Biden 37%  China: Trump 43%, Biden 40%   Coronavirus : Biden 48%, Trump 37%  Health care: Biden 49%, Trump 34%  Uniting country: Biden 51%, Trump 26%	2
Confirmation that the recession began *BEFORE*  coronavirus  lockdowns went into effect.  Trump wrecked the economy pre-pandemic.     …	2
When @SenKamalaHarris  appointed me to be California’s watchdog over big banks, I saw how working families wouldn’t get help unless we held special interests accountable. Today, we're calling on Congressional leaders to prioritize oversight of the  coronavirus  corporate bailout.  	2
BREAKING:  WHO says: Asymptomatic spread of  coronavirus  is 'very rare’  Translation:  EVERY SINGLE PERSON WHO SHAMED PEOPLE FOR OPENING THEIR BUSINESS TO FEED THEIR FAMILIES OWES AMERICANS AN APOLOGY!!  RT!	2
India at the peak of a healthcare and economic crisis but Modi govt's only aim is election!  thehindu.com/data/data-over -12-crore-indians-lost-their-jobs-during-the-coronavirus-lockdown-in-april/article31520715.ece   …	2
Colleges and universities make millions off of their talent and likeness, yet student athletes aren’t afforded the basic dignity given typical employees.  Allow college athletes to unionize and get paid.  usatoday.com/story/sports/n caaf/2020/06/14/coronavirus-returning-ohio-state-players-must-sign-risk-waiver/3186677001/  …	2
"Trump should say, ""I heeded Fauci's warnings because I knew the economy would recover and I wanted to save American lives. But it is now clear he lied to us, gave us bad data and continues to lie now. He is totally discredited and will no longer be a part of my  Coronavirus  Team."""	2
I closed our special @CNNSitRoom  with a sincere thanks to Dr. Anthony Fauci and all those who are working so hard to save lives during this  coronavirus  pandemic. Watch:  	2
It’s a sad truth that much of our city and nation’s wealth was derived from the slave trade, but this does not have to be celebrated in our public spaces. Our new Commission will work to ensure our public realm truly reflects London’s achievements and diversity. #BlackLivesMatter 	2
Boris Johnson will set out his plans for rebuilding the U.K. economy after the  coronavirus  as he seeks to stem the hemorrhaging of support for his government’s response to the crisis    	2
If @realDonaldTrump  really cared about New England fishermen, he would provide  coronavirus -related economic relief and take action on climate, not threaten the ecosystem through which they make a living, writes @OceanProgress ’ @MiriamGoldste .   	2
My son and his friends have written an ebook for secondary school students “Learn Better at Home” with tips on: -mindset and motivation -getting down to work -learning effectively.  Donations go to a  coronavirus  charity fund. Available here:      Please RT	2
I check the  coronavirus  numbers in various states every day for work. They are terrifying. They have never stopped being terrifying. Just because some big cities have gotten things under control does not mean this is anywhere near over.	2
I've spent the past few months talking to more than 40 children about what it's like to be a kid right now, in the midst of  coronavirus .  Who gets to be OK? Everywhere you look for an answer, you see the stamp of racial and economic inequality.    buzzfeednews.com/article/mollyh ensleyclancy/coronavirus-kids-school-inequality   …	2
# ExcludedUK  I am one of many who have been excluded from the government  coronavirus  self employed support.  This is because I have two jobs and so do not fit the correct criteria.  I DO  NOT HAVE TWO JOBS TO EARN LOTS OF  MONEY... but because I am a working  mother #Ridgeonsunday	2
"COVID-19 is still killing hundreds of Americans a day and strangling our economy.   Meanwhile, the Trump administration has shut up shop as if it's ""mission accomplished.""  politico.com/news/2020/06/1 0/white-house-stops-talking-about-coronavirus-309993   …"	2
After being pushed to open by trump and REPUBLICANS including Senator John Cornyn, Texas Sees Spike in #RepublicansVirus  Hospitalizations    …	2
For-profit hospital chains took advantage of billions of dollars in  coronavirus  relief funds, only to lay off or cut pay to tens of thousands of doctors, nurses and lower-paid workers. Stock prices are skyrocketing and executive pay is still high   nytimes.com/2020/06/08/bus iness/hospitals-bailouts-ceo-pay.html   …	2
 Amid the pandemic, at least 27 state and local public health leaders have resigned, retired or been fired  across 13 states, due in part to a mix of backlash and stressful, nonstop working conditions.  W/@annabarryjester  @MRSmithAP  @AP  @KHNews  alth-officials-face-wave-of-threats-pressure-amid-coronavirus-response/  …	2
Another major change in physics and biology - facemasks which the govt said do not work now do   	2
. #SaveHumanity_IOJK   He also said that Saarc leaders should formulate mechanism for economies to tide over problems posed by  coronavirus  .....!!!!!  @TeamISPOfficial 	2
Today we have published our report into the impact of  coronavirus  on aviation  Read it here:   452/documents/13275/default/  …   We examined in detail British Airways’ plans to consult on up to 12,000 redundancies and downgrade the terms and conditions of approximately 35,000 employees 	2
"Transport Select Committee: ""The behaviour of BA and its parent company towards employees is a national disgrace."" British Airways: ""The government has no plans to help the sector restart and recover. We'll do everything in our power to ensure BA survives""  independent.co.uk/travel/news-an d-advice/british-airways-coronavirus-job-cuts-transport-select-committee-a9563481.html   …"	2
A Harrods warehouse sale? The London shop that’s ultimate temple of luxury is opening outlet store to sell unsold stock at a discount  scmp.com/lifestyle/fash ion-beauty/article/3087737/harrods-warehouse-sale-london-shop-thats-ultimate-temple?utm_term=Autofeed&utm_medium=Social&utm_content=article&utm_source=Twitter#Echobox=1591533342   …	2
This is such an important and moving letter.  @MarcusRashford  is right, we cannot let 1.3 million children go hungry this summer.  Thank you, Marcus, for all the work you are doing to support children during the  coronavirus  crisis.     …	2
Several voters, saying they had difficulty casting their ballots, blamed the machines for the long lines. State election officials pushed back on that, blaming the problems on inexperienced election workers and  coronavirus -related safety issues.    	2
This lung was removed from a young woman in her 20's after the virus riddled it with holes. Wear your mask. Keep your distance. The virus is thrilled restaurants are open.  usatoday.com/story/news/hea lth/2020/06/11/chicago-woman-gets-double-lung-transplant-after-coronavirus-damage/5341482002/?fbclid=IwAR04_5TuMpFiDrkBuO3dkeDdefCJ7rGle56LH-NfdhQE5FBAxY9W5aLppXE   …	2
Catholic schools have faced tough times for years in the U.S., but closures are accelerating amid economic fallout from the  coronavirus . The National Catholic Educational Association says about 100 schools have announced that they won’t reopen this fall.    	2
The evidence is overwhelming and the experts are clear: #COVID19  is more lethal inside than outside.  It's too soon to open restaurants for indoor dining. We won't budge on protecting public health.  app.com/story/news/hea lth/2020/06/12/public-health-experts-say-asbury-parks-plan-allow-restaurants-re-open-indoor-dining-boosting-risk-in/3174158001/  …	2
CMBA  Coronavirus/COVID-19 UPDATE June 8, 2020 – Phase 2 Opening  	2
 @PattyHajdu  @NavdeepSBains  — no one will be safe from #COVID19  until everyone is safe. Will you commit to ensure that Canada’s  coronavirus  medical research is shared openly and equitably with the rest of the world, especially the poorest countries? #GlobalGoalUnite	2
And economic reopening may not be in Trump's hands, anyway 2/ cnbc.com/2020/06/11/nas hville-mayor-delays-next-stage-of-reopening-after-coronavirus-cases-rise.html   …	2
".@realDonaldTrump 's quick response to the  coronavirus 's impact on our economy limited the damage caused by the shutdown.   The #PaycheckProtectionProgram  has been an ""invaluable lifeline"" to businesses throughout the US.   May's jobs report proves: America is back to work!"	2
I’m working today, knocking out a story I’m not able to write tomorrow because I’ll be on furlough, along with many colleagues at @NPR  who are taking furloughs/pay cuts due to a budget shortfall from the  coronavirus  pandemic. 1/	2
Psycho terrorist attack? She dealt with it. Volcanic Eruption? She dealt with it.  Corona Virus ? you guessed it, she dealt with it. New Zealand is officially corona free today & that too with a strong af economy btw, She did all this while raising a new born too.  #ThankYouJacinda   	2
NEW: The Trump admin is considering temporarily suspending some temporary worker visas, including H-1Bs and H-2Bs,  citing the impact of the  coronavirus  pandemic:   cnn.com/2020/06/09/pol itics/immigration-limits-coronavirus/index.html   …	2
It’s now clear that many of us were right from day one, that the  Coronavirus  lockdowns and now these riots were constructs of the left to screw with the booming economy and national peace and prosperity.   It’s time to take our country back from the “experts” and savages.	2
Retail workers are facing insults and even attacks from customers angry over being told to comply with  coronavirus  restrictions in stores. One store manager who was punched started a Facebook page to show what retail employees are going through.    	2
PM on potential cost of protesters causing 2nd wave of  coronavirus : “That’s a $25 billion cost to the Australian economy.” I don't get our leaders sounding every alarm in the joint over possible protests, at the same time countenancing return of #NRL  crowds? They are both crowds?	2
Starbucks plans to close, renovate or move 400 traditional cafes, opening dozens of pickup-only stores in the U.S. and Canada in the next 18 months   	2
WSJ editorial this morning: if you’re under 65 years old your risk of dying from the  coronavirus  is about the same as your risk of dying in a car accident driving to work.   wsj.com/articles/the-c ovid-age-penalty-11592003287?emailToken=c99f1e2537800069278175551e6ee19cLqLfYxRufp9+VnF6mSX205+MtE894bnACuU/Djilu8dUXKiDNWQdpVVF0CKg4B5ObZCBZGESiO77kR1iPO7tiQ%3D%3D&reflink=article_copyURL_share   …	2
Our plan is working. Really positive news in our national battle against #coronavirus  thanks to our national effort     us/1271370536321536000   …	2
Ohio State football players asked to sign  coronavirus  risk waiver before voluntary workouts. Via @USATODAY .  usatoday.com/story/sports/n caaf/2020/06/14/coronavirus-returning-ohio-state-players-must-sign-risk-waiver/3186677001/  …	2
